question_id,issue_type,source_file,source_page,stored_value,proposed_value,evidence,computed_result,confidence,recommended_action
MYMAXSCORE-AB-PRACTICE-MCQ-028,public_release_blocked,my-max-score-ab-practice,7; 17,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
MYMAXSCORE-AB-PRACTICE-MCQ-029,public_release_blocked,my-max-score-ab-practice,8; 17,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
MYMAXSCORE-AB-PRACTICE-MCQ-030,public_release_blocked,my-max-score-ab-practice,8; 18,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
MYMAXSCORE-AB-PRACTICE-MCQ-031,public_release_blocked,my-max-score-ab-practice,8; 18,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
MYMAXSCORE-AB-PRACTICE-MCQ-032,public_release_blocked,my-max-score-ab-practice,9; 18,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
MYMAXSCORE-AB-PRACTICE-MCQ-033,public_release_blocked,my-max-score-ab-practice,9; 18,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
MYMAXSCORE-AB-PRACTICE-MCQ-034,public_release_blocked,my-max-score-ab-practice,9; 18,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
MYMAXSCORE-AB-PRACTICE-MCQ-035,public_release_blocked,my-max-score-ab-practice,10; 18,D,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
MYMAXSCORE-AB-PRACTICE-MCQ-036,public_release_blocked,my-max-score-ab-practice,10; 18,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
MYMAXSCORE-AB-PRACTICE-MCQ-037,public_release_blocked,my-max-score-ab-practice,10; 18,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
MYMAXSCORE-AB-PRACTICE-MCQ-038,public_release_blocked,my-max-score-ab-practice,10; 18,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
MYMAXSCORE-AB-PRACTICE-MCQ-039,public_release_blocked,my-max-score-ab-practice,10; 18,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
MYMAXSCORE-AB-PRACTICE-MCQ-040,public_release_blocked,my-max-score-ab-practice,11; 19,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
MYMAXSCORE-AB-PRACTICE-MCQ-041,public_release_blocked,my-max-score-ab-practice,11; 19,C,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
MYMAXSCORE-AB-PRACTICE-MCQ-042,public_release_blocked,my-max-score-ab-practice,11; 19,B,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
MYMAXSCORE-AB-PRACTICE-MCQ-043,public_release_blocked,my-max-score-ab-practice,11; 19,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
MYMAXSCORE-AB-PRACTICE-MCQ-044,public_release_blocked,my-max-score-ab-practice,11; 19,A,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
MYMAXSCORE-AB-PRACTICE-MCQ-045,public_release_blocked,my-max-score-ab-practice,11; 19,E,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
MYMAXSCORE-AB-PRACTICE-FRQ-01,public_release_blocked,my-max-score-ab-practice,12; 19,,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
MYMAXSCORE-AB-PRACTICE-FRQ-02,public_release_blocked,my-max-score-ab-practice,13; 19,,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
MYMAXSCORE-AB-PRACTICE-FRQ-03,public_release_blocked,my-max-score-ab-practice,13; 20,,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
MYMAXSCORE-AB-PRACTICE-FRQ-04,public_release_blocked,my-max-score-ab-practice,14; 20,,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
MYMAXSCORE-AB-PRACTICE-FRQ-05,public_release_blocked,my-max-score-ab-practice,14; 21,,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
MYMAXSCORE-AB-PRACTICE-FRQ-06,public_release_blocked,my-max-score-ab-practice,14; 21,,,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification.",,verified,Keep redacted from public student practice; verify source/transcription and obtain release authorization before promotion.
