question_id,type,year,course,unit_after,topic_after,lesson_after,stem_status,choice_status,answer_status,math_status,katex_status,media_status,mapping_status,review_required,notes
MYMAXSCORE-AB-PRACTICE-MCQ-008,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-009,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-010,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-011,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-012,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-013,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-014,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-015,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-016,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-017,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-018,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-019,mcq,,AP Calculus AB,5,U5,APCALC-U5,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-020,mcq,,AP Calculus AB,5,U5,APCALC-U5,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-021,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-022,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-023,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-024,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-025,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-026,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-027,mcq,,AP Calculus AB,8,U8,APCALC-U8,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-028,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-029,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-030,mcq,,AP Calculus AB,5,U5,APCALC-U5,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-031,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-032,mcq,,AP Calculus AB,5,U5,APCALC-U5,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-033,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-034,mcq,,AP Calculus AB,6,U6,APCALC-U6,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-035,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-036,mcq,,AP Calculus AB,8,U8,APCALC-U8,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-037,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-038,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-039,mcq,,AP Calculus AB,5,U5,APCALC-U5,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-040,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-041,mcq,,AP Calculus AB,5,U5,APCALC-U5,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-042,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-043,mcq,,AP Calculus AB,6,U6,APCALC-U6,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-044,mcq,,AP Calculus AB,2,U2,APCALC-U2,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-MCQ-045,mcq,,AP Calculus AB,1,U1,APCALC-U1,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-FRQ-01,frq,,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-FRQ-02,frq,,AP Calculus AB,8,U8,APCALC-U8,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-FRQ-03,frq,,AP Calculus AB,4,U4,APCALC-U4,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-FRQ-04,frq,,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-FRQ-05,frq,,AP Calculus AB,7,U7,APCALC-U7,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
MYMAXSCORE-AB-PRACTICE-FRQ-06,frq,,AP Calculus AB,5,U5,APCALC-U5,uncertain,not_applicable,incomplete,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
ECHS-BC-CH7-8-2015-MCQ-001,mcq,2015,AP Calculus BC,9,U9,APCALC-U9,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
ECHS-BC-CH7-8-2015-MCQ-002,mcq,2015,AP Calculus BC,9,U9,APCALC-U9,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
ECHS-BC-CH7-8-2015-MCQ-003,mcq,2015,AP Calculus BC,9,U9,APCALC-U9,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
ECHS-BC-CH7-8-2015-MCQ-004,mcq,2015,AP Calculus BC,9,U9,APCALC-U9,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
ECHS-BC-CH7-8-2015-MCQ-005,mcq,2015,AP Calculus BC,9,U9,APCALC-U9,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
ECHS-BC-CH7-8-2015-MCQ-006,mcq,2015,AP Calculus BC,9,U9,APCALC-U9,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
ECHS-BC-CH7-8-2015-MCQ-007,mcq,2015,AP Calculus BC,9,U9,APCALC-U9,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
ECHS-BC-CH7-8-2015-MCQ-008,mcq,2015,AP Calculus BC,10,U10,APCALC-U10,uncertain,uncertain,uncertain,blocked,syntax_checked_not_source_verified,verified,uncertain,True,"Retained in the canonical/admin archive; excluded from student practice pending source, answer, KaTeX, and/or mapping verification."
